,comuna1,comuna,delta2,L,w,PI,f,ip,welfare,PI_Wr
162,8313,YUMBEL,0.625,21594.602114890713,3858953.7816129806,0.8549681301367371,7.758585713808884e-08,1.5444928376732492e-08,0.0006664656823932462,0.00035210287506512575
163,8401,CHILLAN,0.625,181085.23367564572,5026516.5406000875,1.4525723517715299,3.4930975731529495e-07,2.1392853349636177e-07,0.0006664656823932466,0.00035361137383911053
164,8402,BULNES,0.625,22048.93206631447,3327082.910797582,0.8838694749643969,8.125263575284113e-08,1.0872950836434522e-08,0.0006664656823932466,0.0003532465393189262
165,8403,COBQUECURA,0.625,5669.074231248132,3471761.345629523,0.6891658055793856,4.236763548660395e-08,2.6283639796500726e-09,0.0006664656823932463,0.00035165277485571435
166,8404,COELEMU,0.625,17045.583149426388,4305092.7765312055,0.806399650415995,6.743186805371957e-08,8.544033944317981e-09,0.0006664656823932462,0.00035219032914406346
167,8405,COIHUECO,0.625,26002.633990982875,3192204.8336328985,0.8388897657812144,9.404976956235468e-08,6.02073582673227e-09,0.0006664656823932465,0.0003524962347485334
168,8406,CHILLAN VIEJO,0.625,33993.39376123609,4147645.99032895,1.00343682211839,1.1125138342401426e-07,2.2438010377177262e-08,0.0006664656823932465,0.0003535226752413261
169,8407,EL CARMEN,0.625,12809.97844142434,2967343.5899520214,0.7382435784715069,5.983188702323584e-08,3.7146320237643856e-09,0.0006664656823932469,0.0003525526961755371
170,8408,NINHUE,0.625,5803.015856510985,2829056.1684220475,0.608771355346784,4.180565345426304e-08,1.6650912455108969e-09,0.0006664656823932464,0.00035259018029614874
171,8409,NIQUEN,0.625,11612.474236240758,3296582.4885397526,0.635985091903225,5.436983572461039e-08,2.3296033817746995e-09,0.0006664656823932467,0.00035404643958061144
172,8410,PEMUCO,0.625,9305.395111473166,3290034.560628413,0.7643067519263593,3.852451230943062e-08,1.6760987495958523e-08,0.0006664656823932465,0.0003526304543622115
173,8411,PINTO,0.625,11441.91181482481,3582522.2393901283,0.9703497553939051,4.5164594490285895e-08,1.4335316196204545e-08,0.0006664656823932463,0.00035257268566264266
174,8412,PORTEZUELO,0.625,5623.955961681244,3030299.2173560904,0.661823177008708,4.090548381600586e-08,1.505985391982239e-09,0.0006664656823932466,0.0003525565818782044
175,8413,QUILLON,0.625,16981.718027323925,3271081.1914156275,0.8866887311225143,6.750829877718875e-08,9.673104789806333e-09,0.0006664656823932465,0.00035263214641145904
176,8414,QUIRIHUE,0.625,13649.316963710615,3668010.957153339,0.7621052060698482,6.459632481708795e-08,4.060563526637832e-09,0.0006664656823932465,0.00034930931397091097
177,8415,RANQUIL,0.625,6080.415347106779,4257438.379148597,0.9312088530594631,3.146922801750291e-08,1.2871979752375518e-08,0.0006664656823932465,0.00035229090268234305
178,8416,SAN CARLOS,0.625,53421.813472109825,3853134.5045504435,1.053130508794298,1.5471155019526087e-07,3.049967852375101e-08,0.0006664656823932466,0.00035385937095115444
179,8417,SAN FABIAN,0.625,4095.805324296325,3377396.0497946786,0.6918635380259365,3.093293291621311e-08,7.308120581094454e-09,0.0006664656823932462,0.0003521975644753879
180,8419,SAN NICOLAS,0.625,11640.212677685025,3138990.9744055867,0.700888580843856,4.9633011447121805e-08,8.179422523431073e-09,0.0006664656823932465,0.0003533346914292401
181,8420,TREHUACO,0.625,5278.8529107778195,2721823.344692376,0.6505445658400344,4.0246196938171077e-08,1.5884458384911844e-09,0.0006664656823932463,0.0003523293155556726
182,8421,YUNGAY,0.625,18337.44218871287,4482815.646720747,0.8773958145589197,6.853601486571337e-08,1.245204673529082e-08,0.0006664656823932466,0.0003523212186931001
183,9101,TEMUCO,0.625,292700.9720032762,6538633.966601057,1.6029013389693498,3.3214377643714856e-07,4.697757270867932e-07,0.0006664656823932499,0.0003476222450978536
184,9102,CARAHUE,0.625,26474.02530208113,3740743.328780206,0.7975111073238863,1.0067123942844918e-07,5.727283447524516e-09,0.0006664656823932467,0.00034597607415616516
185,9103,CUNCO,0.625,18932.394323720986,4030456.7413909337,0.8357841566177378,6.970446104780537e-08,1.15924023845379e-08,0.0006664656823932467,0.0003458053201934608
186,9104,CURARREHUE,0.625,7493.507907514389,3592024.4282544255,0.632593046427783,4.4803991641309465e-08,1.877946786357062e-09,0.0006664656823932466,0.00034292344667752165
187,9105,FREIRE,0.625,24418.573853770213,4705185.901025116,0.8555655688079372,8.31277598871277e-08,1.2486888815836729e-08,0.0006664656823932467,0.00034716979363931164
188,9106,GALVARINO,0.625,12472.79350083711,2877365.994859833,0.7062154543823544,6.329122887345376e-08,2.1368909124326143e-09,0.0006664656823932466,0.000348122277591593
189,9107,GORBEA,0.625,15624.36023839559,3729589.29655011,0.8216060851679888,6.409171500543558e-08,9.124645879830357e-09,0.0006664656823932462,0.0003465802780457945
190,9108,LAUTARO,0.625,37355.116327890035,5342798.491253936,0.9633043031355967,1.0111406467487875e-07,4.026126537659911e-08,0.0006664656823932464,0.0003486181047139798
191,9109,LONCOCHE,0.625,23282.303783751395,3877675.7478486616,0.8567576539423626,9.916896735083976e-08,8.54546058491982e-09,0.0006664656823932464,0.0003455428582376096
192,9110,MELIPEUCO,0.625,5821.0662910267765,4068859.695043622,0.6230496543843674,4.289289222290067e-08,1.7118648130314253e-09,0.0006664656823932469,0.00034462108387444247
193,9111,NUEVA IMPERIAL,0.625,33661.69423291016,3207139.232656273,0.844716886366893,1.1642438347322592e-07,9.75001840325892e-09,0.0006664656823932465,0.00034679448501310643
194,9112,PADRE LAS CASAS,0.625,91464.26805561126,4433980.849672473,1.0478653104535598,2.5337876494616796e-07,3.8961910049652204e-08,0.000666465682393246,0.00034777606611463465
195,9113,PERQUENCO,0.625,7330.549467178105,4489770.001442495,0.6680148993359605,4.611570351282968e-08,2.2882280155886743e-09,0.0006664656823932465,0.0003489972063246948
196,9114,PITRUFQUEN,0.625,24905.19073183518,4263816.757283977,0.8748075452901002,8.947254207915978e-08,9.243265079342687e-09,0.0006664656823932467,0.00034700733089927216
197,9115,PUCON,0.625,28619.63692799317,4533212.371920337,1.2430075006834425,3.765947463717481e-08,7.688402823608768e-08,0.0006664656823932468,0.00034435070254915844
198,9116,SAAVEDRA,0.625,12709.792206052443,2767542.6322060544,0.6951879998339084,6.2615669523361e-08,2.0975739055712366e-09,0.0006664656823932465,0.000345195943675282
199,9117,TEODORO SCHMIDT,0.625,16129.580356187209,3550157.6404408384,0.7018291426178769,7.307440602792543e-08,2.152036028975752e-09,0.0006664656823932468,0.0003456773770355665
200,9118,TOLTEN,0.625,11360.713858166971,3581135.7925211075,0.6612383186160792,6.009869944701524e-08,3.2354562057409994e-09,0.0006664656823932467,0.00034489195994758095
201,9119,VILCUN,0.625,28334.77644368928,2931614.87317423,0.8716768430245064,1.0623193478511043e-07,1.3196862655300569e-08,0.000666465682393247,0.00034722924313856636
202,9120,VILLARRICA,0.625,56164.79778867984,5259846.902651791,1.2429425860709886,1.0197335583759744e-07,7.301028285381464e-08,0.0006664656823932441,0.0003453387909718187
203,9121,CHOLCHOL,0.625,12029.904506556597,2655218.53666754,0.6751247265909243,6.081156905280266e-08,4.0466509737535585e-09,0.0006664656823932468,0.0003474688869099042
204,9201,ANGOL,0.625,55861.91862379216,4835174.351032816,1.0913094108199783,1.7227871659761084e-07,3.0482061540280135e-08,0.0006664656823932467,0.00035053745622811653
205,9202,COLLIPULLI,0.625,24717.141332506468,4068423.8539994815,0.9187541402846262,8.855955695601392e-08,2.028766502881876e-08,0.0006664656823932462,0.0003504515219966295
206,9203,CURACAUTIN,0.625,17113.016387274212,4543056.130189485,0.8764646841167719,7.157511418823763e-08,1.0624061675063914e-08,0.0006664656823932464,0.00034758523467879726
207,9204,ERCILLA,0.625,9142.940613536393,3570525.4624017794,0.6763424777734974,5.302900803209084e-08,1.4173887596228624e-09,0.0006664656823932467,0.00035013052249452436
208,9205,LONQUIMAY,0.625,10984.464022454897,2906769.482806595,0.6636548038158039,5.777513201517201e-08,2.450532179599699e-09,0.0006664656823932464,0.00034500980286128425
209,9206,LOS SAUCES,0.625,7820.7359431987525,4305578.809572258,0.6697190219658864,4.903640976645014e-08,2.6726078831697466e-09,0.0006664656823932463,0.0003497980604346257
210,9207,LUMACO,0.625,11220.600827431199,3624642.0307519156,0.6895447663282199,5.8884581518556306e-08,2.7004798986445985e-09,0.0006664656823932468,0.000349034983880575
211,9208,PUREN,0.625,12889.046596709972,3142532.943259226,0.7645868409407579,6.312828398556004e-08,3.4300220409759975e-09,0.0006664656823932461,0.0003487960029688969
212,9209,RENAICO,0.625,10741.5236429114,4418534.656962571,0.735309149985599,6.016911382561277e-08,2.3813681124339976e-09,0.0006664656823932464,0.0003529997696382096
213,9210,TRAIGUEN,0.625,19713.43471618914,4517180.927460692,0.8492469418842814,8.197326612261874e-08,8.99674737610497e-09,0.0006664656823932465,0.00034897797503363146
214,9211,VICTORIA,0.625,34880.221822121035,3698753.7669459614,0.9652827891179921,1.199865249612152e-07,1.9931549943175483e-08,0.0006664656823932466,0.0003496000842953994
215,10101,PUERTO MONTT,0.625,252699.9001878033,5538717.030324755,1.4955885094253332,2.6591145758166713e-07,4.6606745462052095e-07,0.0006664656823932517,0.0003361373527866316
216,10102,CALBUCO,0.625,35296.96698808528,5013661.819382229,0.8933734764190036,7.395789917554489e-08,4.1879658420395526e-08,0.0006664656823932456,0.0003342223309085101
217,10104,FRESIA,0.625,12662.244851636526,4209848.678019754,0.7393332922955489,5.974843015533687e-08,5.42307367736916e-09,0.0006664656823932463,0.00033650681798480807
218,10105,FRUTILLAR,0.625,17359.14608312188,4209502.659154255,0.9608958514749942,5.577655519330669e-08,1.9135348765225057e-08,0.0006664656823932465,0.0003377254644376432
219,10106,LOS MUERMOS,0.625,16316.922109151388,4578651.04284313,0.7743979312854082,6.346523873344613e-08,5.907739327941127e-09,0.0006664656823932465,0.00033489738210712775
220,10107,LLANQUIHUE,0.625,18199.06715085209,4554567.07841514,0.9214501345877407,5.608384807395532e-08,2.42662767079044e-08,0.0006664656823932462,0.00033708809377717
221,10108,MAULLIN,0.625,15576.731188496846,3660531.145034965,0.7346348183500656,6.536639233745596e-08,5.052901349797736e-09,0.0006664656823932463,0.0003335731789590177
222,10109,PUERTO VARAS,0.625,41632.11215737077,6508459.359299845,1.2344818747275559,4.032542559368682e-08,1.1042449458650594e-07,0.0006664656823932467,0.0003368598544335686
223,10201,CASTRO,0.625,49472.44697076127,5958762.234919302,1.0746967587878629,9.878397390111097e-08,6.026890295726921e-08,0.0006664656823932457,0.000329771705713471
224,10202,ANCUD,0.625,44262.961295126246,4360790.406092773,1.0455420447790893,1.2145520021158005e-07,2.9757931371419145e-08,0.0006664656823932465,0.0003326392594874787
225,10203,CHONCHI,0.625,15501.146655612367,4419006.778123147,0.8504113504349535,4.29944860886226e-08,2.241681401756322e-08,0.0006664656823932462,0.00032887197702369746
226,10204,CURACO DE VELEZ,0.625,4244.564637337951,5490448.916604097,0.5858274793945499,3.63199944352474e-08,1.4042162814374376e-09,0.0006664656823932464,0.00032988234874043755
227,10205,DALCAHUE,0.625,15932.74953935406,5293413.864281376,0.8259237897472419,5.345643159265546e-08,1.2414429659458542e-08,0.0006664656823932469,0.0003302786514253919
228,10207,QUEILEN,0.625,5559.9661984353725,3663039.6466119904,0.6578446852002189,4.111298539325816e-08,1.6457937048332861e-09,0.0006664656823932463,0.0003272156108629797
229,10208,QUELLON,0.625,31713.993595152773,4455485.705689544,0.8699741445665062,8.154482832179724e-08,2.6228157937803554e-08,0.0006664656823932463,0.0003263279359056305
230,10209,QUEMCHI,0.625,9051.011240506103,3603467.264033013,0.6349372586256609,4.766462592101582e-08,3.0796206957814645e-09,0.0006664656823932464,0.00033057560261784825
231,10210,QUINCHAO,0.625,8762.024885844257,4887595.104991468,0.7274956256501222,4.827966242554265e-08,3.3966827473815304e-09,0.0006664656823932465,0.00035052568570509917
232,10301,OSORNO,0.625,158115.3875946657,5253112.795978337,1.4213974434515033,2.1194883919769168e-07,2.615036048685578e-07,0.0006664656823932469,0.00033978839133334197
233,10302,PUERTO OCTAY,0.625,9363.352100270125,4223452.409672334,0.7891272469129351,4.492441045191012e-08,5.57280928129723e-09,0.0006664656823932462,0.00033821090453518127
234,10303,PURRANQUE,0.625,21289.063430511014,4169587.8985560304,0.8831235275292983,7.579586754025414e-08,1.2683293977736189e-08,0.0006664656823932468,0.00033852385128711873
235,10304,PUYEHUE,0.625,10932.699854264534,4776869.195905852,0.8598526861249228,4.173198204728171e-08,1.35829568412831e-08,0.0006664656823932464,0.0003381829636319211
236,10305,RIO NEGRO,0.625,13354.535873643601,5814167.769931958,0.7504935311721023,5.961737265167472e-08,6.365094407300558e-09,0.0006664656823932471,0.0003324772416506516
237,10306,SAN JUAN DE LA COSTA,0.625,7300.637343545,3899783.373336185,0.6438518725370747,4.6323222314865965e-08,3.4584520813820016e-09,0.0006664656823932467,0.0003384961888770372
238,10307,SAN PABLO,0.625,10433.677974167305,2931165.686504232,0.7829445911597537,5.078427890175992e-08,6.040455206811199e-09,0.0006664656823932465,0.00034071785319370973
239,11101,COYHAIQUE,0.625,61686.039921048665,7504716.363003058,1.1253168671357106,1.0270105388447026e-07,8.753679596248356e-08,0.0006664656823932439,0.00031040359399094535
240,11201,AYSEN,0.625,28295.817779874873,6261963.51130299,0.9365769631255467,6.726349736314304e-08,3.805193034536231e-08,0.0006664656823932465,0.00031116387510337533
241,11202,CISNES,0.625,5358.128460432374,5890591.2802516585,0.751788298271418,3.28035428353373e-08,1.0865052035743912e-08,0.0006664656823932466,0.00031585719885657325
242,11301,COCHRANE,0.625,3405.4028491510753,6051806.64636637,0.6619148543983435,3.345819722694589e-08,3.851709474554671e-09,0.0006664656823932464,0.00029808902689208385
243,11401,CHILE CHICO,0.625,5163.32709433639,5877946.828517181,0.6996219409446214,3.3079825247223986e-08,8.938546489789695e-09,0.0006664656823932464,0.00030449937845863933
244,11402,RIO IBANEZ,0.625,2315.9031198152143,4495899.371365274,0.6014061373389741,3.3161111313467605e-08,1.5849321080212424e-09,0.0006664656823932463,0.00030603035793187944
245,12101,PUNTA ARENAS,0.625,129309.90651956652,7552005.614271494,1.2466372095454832,1.0734900364616857e-07,2.673624321181412e-07,0.0006664656823932469,0.000288955606281365
246,12301,PORVENIR,0.625,7784.178276045027,7093102.344145277,0.7342317641494979,4.279009133983719e-08,8.080340319563211e-09,0.0006664656823932462,0.00029001633642148934
247,12401,NATALES,0.625,21865.18935723604,5640861.582072041,0.9415151057796952,5.898412509652875e-08,3.185314813290664e-08,0.0006664656823932462,0.00030092436261988854
248,13101,SANTIAGO,0.625,374432.2158196706,8143158.451564457,2.0061611705519558,1.0640987346926251e-07,1.7552471141759041e-06,0.0006664656823932471,0.00035326144412952824
249,13102,CERRILLOS,0.625,87145.49273168556,4427778.399558815,1.3987026566392808,1.0705028590954088e-07,3.0774247541036725e-07,0.0006664656823932468,0.00035711798602782016
250,13103,CERRO NAVIA,0.625,158662.11610448232,4269888.814197902,1.1360553398699829,4.238074546731579e-07,3.143879435981373e-08,0.0006664656823932467,0.0003569830311102809
251,13104,CONCHALI,0.625,141289.0144346274,4762068.859208612,1.2581820793968548,2.468268019777034e-07,1.823315686203674e-07,0.0006664656823932452,0.00035683194701238236
252,13105,EL BOSQUE,0.625,195141.19391484855,5140140.698603135,1.274579129414427,5.174780614891552e-07,5.878051989344473e-08,0.0006664656823932467,0.00035719271269414566
253,13106,ESTACION CENTRAL,0.625,146530.48752039144,5361066.433719055,1.4307872779040434,1.4350730724273986e-07,3.154228406908204e-07,0.000666465682393247,0.0003570372326942264
254,13107,HUECHURABA,0.625,99053.60484027334,4461768.751156219,1.5198937938098809,5.6911647654849023e-08,8.004643645223341e-07,0.000666465682393247,0.0003567315231306428
255,13108,INDEPENDENCIA,0.625,85687.58013926387,4799929.473868668,1.3709996902187755,1.2367260546915357e-07,1.572690294671213e-07,0.0006664656823932458,0.0003568931204305135
256,13109,LA CISTERNA,0.625,93097.49846847699,6450462.291549143,1.3252174338690046,1.5826600737973336e-07,1.1279108351444715e-07,0.000666465682393242,0.0003571254308183959
257,13110,LA FLORIDA,0.625,390033.1986390096,6507232.0066522425,1.647257421883673,5.117765508078651e-07,5.169335464278731e-07,0.0006664656823932366,0.00035695134253813034
258,13111,LA GRANJA,0.625,143843.350130609,4512638.100645392,1.205375393729998,3.638378974967989e-07,4.7173215622345296e-08,0.000666465682393246,0.0003570848373159466
259,13112,LA PINTANA,0.625,214701.35907050315,3620676.3888809364,1.2385328566644123,6.147584599102081e-07,4.8711423294679326e-08,0.0006664656823932461,0.00035718552466342115
260,13113,LA REINA,0.625,101676.08469755904,14614375.46105373,1.5935312787269886,3.174182509088717e-08,4.0243524067826697e-07,0.0006664656823932462,0.00035679113490518156
261,13114,LAS CONDES,0.625,290109.3274321594,18933177.04993272,2.1518879754789393,2.8663108477651797e-08,3.399384140652106e-06,0.0006664656823932471,0.00035667683472956834
262,13115,LO BARNECHEA,0.625,108508.01808950445,11143127.869703418,1.817081480226861,3.539945073563214e-08,1.6413607840393755e-06,0.000666465682393247,0.00035616689088957044
263,13116,LO ESPEJO,0.625,120238.70915916246,3978919.8688765937,1.1530061501893016,3.1795978551545897e-07,3.517813687458365e-08,0.0006664656823932452,0.0003571355187235079
264,13118,MACUL,0.625,124949.95296612257,5822162.354139197,1.4326227937537264,1.0277280327434442e-07,3.049198570775983e-07,0.000666465682393247,0.00035697075408548965
