comuna1,comuna,idregion,year,lon,lat,w_mean,L,L_workers,IP,IPP,impterritorial,patentescom,percirculacion,patentesmineras,pobres,pobres_pais,h_all,r_all,tax_00,tax_02,tax_04,tax_06,tax_08,tax_10,tax_12,tax_14,tax_16,tax_18,tax_20,tax_22,tax_24,tax_26,tax_28,tax_30,tax_32,tax_33,h_e_00,h_e_02,h_e_04,h_e_06,h_e_08,h_e_10,h_e_12,h_e_14,h_e_16,h_e_18,h_e_20,h_e_22,h_e_24,h_e_26,h_e_28,h_e_30,h_e_32,h_e_33,h_nex_00,h_nex_02,h_nex_04,h_nex_06,h_nex_08,h_nex_10,h_nex_12,h_nex_14,h_nex_16,h_nex_18,h_nex_20,h_nex_22,h_nex_24,h_nex_26,h_nex_28,h_nex_30,h_nex_32,h_nex_33,cod_sii,comuna_sii,sem,_ID,pobreza,v_arriendo
13303,TIL-TIL,13,2017,-70.87598103577371,-33.06253545065569,414278.88,17940,6398,3044531,1797703,231902,716478,245613,73392,1218.126,1591381.6,3997,67228205125,63245783040,56510369792,51002384384,47596666880,44748476416,42240118784,39967592448,37851566080,35922972672,34237528064,32866279424,31720775680,31184457728,30732222464,30421268480,30169321472,29993046016,29924106240,84,264,1368,1983,2181,2320,2415,2488,2601,2714,2912,3132,3237,3317,3373,3395,3438,3441,3913,3733,2629,2014,1816,1677,1582,1509,1396,1283,1085,865,760,680,624,602,559,556,14203,TIL-TIL,1,260,6.79,138659.8329536826
13401,SAN BERNARDO,13,2017,-70.72387925749427,-33.62895629659704,405546.28,303520,140013,37612072,22033239,4710620,8629464,1343036,10465,28591.584,1591381.6,85071,2132135261564,1967262269440,1807932063744,1650705563648,1506485469184,1399517872128,1326363312128,1269952282624,1224654192640,1188608475136,1160743485440,1138557583360,1116544434176,1104281862144,1091261497344,1080328585216,1071238348800,1063500382208,1060041195520,840,930,4440,17156,37868,48544,55533,60216,64707,68176,70456,72308,73482,74536,75633,76352,76992,77192,84231,84141,80631,67915,47203,36527,29538,24855,20364,16895,14615,12763,11589,10535,9438,8719,8079,7879,16401,SAN BERNARDO,1,294,9.42,185486.6451172527
13402,BUIN,13,2017,-70.73907271533473,-33.74753487819853,394934.31,86079,33446,9789700,7436918,1514668,2047530,763732,19333,6920.7515,1591381.6,24908,639476857832,601637650432,556424036352,511588368384,468734181376,432358588416,402955894784,379586019328,359423410176,341160787968,324939284480,310620520448,295290535936,286039015424,275379945472,265644818432,257131757568,250023755776,246840328192,250,295,615,2896,6522,10363,11904,13339,14209,15310,16123,16833,17329,17777,18283,18962,19614,19773,24658,24613,24293,22012,18386,14545,13004,11569,10699,9598,8785,8075,7579,7131,6625,5946,5294,5135,16403,BUIN,1,256,8.039999999999999,174442.5045631299
13403,CALERA DE TANGO,13,2017,-70.78996512285153,-33.62310755959992,425428.53,25528,14032,4556616,3695870,856109,444457,755449,2215,901.13843,1591381.6,5414,237343593155,227547480064,219119534080,210891325440,203173838848,196176510976,190117511168,184971968512,180489158656,176397533184,172555911168,168939208704,164834377728,162190245888,158998151168,155895529472,152862146560,149892055040,148429602816,56,81,297,611,892,1513,1929,2165,2295,2418,2517,2611,2653,2698,2739,2774,2803,2821,5358,5333,5117,4803,4522,3901,3485,3249,3119,2996,2897,2803,2761,2716,2675,2640,2611,2593,16402,CALERA DE TANGO,1,293,3.53,113192.474674385
13404,PAINE,13,2017,-70.75821655092138,-33.8633678355244,523630.84,69351,31321,7767572,4718147,1222960,1751884,792315,30015,2940.4824,1591381.6,18518,340585518570,320431587328,292380835840,265458368512,241446060032,224507265024,215055581184,207762882560,201472966656,196071047168,191384698880,187410513920,183313973248,180845412352,178010308608,175384739840,172967477248,170720657408,169648291840,189,413,1370,3549,8050,10307,10897,11369,11749,12121,12421,12678,12787,12911,13012,13114,13179,13222,18329,18105,17148,14969,10468,8211,7621,7149,6769,6397,6097,5840,5731,5607,5506,5404,5339,5296,16404,PAINE,1,255,4.24,183697.8286132061
13501,MELIPILLA,13,2017,-71.19509434758916,-33.74393093551624,344506.34,119580,47412,13305783,5047220,1137118,1032844,772719,55942,6182.2861,1591381.6,33428,407691574333,364820922368,305934204928,251234402304,212140589056,186742079488,170839867392,159161581568,150199828480,143119925248,137351077888,132626505728,128005963776,125368270848,122678853632,120464318464,118519414784,116788584448,115998490624,273,630,5731,13851,20174,23006,24738,25718,26615,27131,27638,28021,28274,28586,28752,28871,28965,29015,33155,32798,27697,19577,13254,10422,8690,7710,6813,6297,5790,5407,5154,4842,4676,4557,4463,4413,14601,MELIPILLA,1,285,5.17,148764.7681184976
13503,CURACAVI,13,2017,-71.07993520921598,-33.36644643550486,357718.34,30319,12819,4603268,2343634,469045,527583,274199,16059,2255.7336,1591381.6,8693,130219727165,119899447296,105875890176,93547741184,86102351872,81444397056,77472808960,74145193984,71195688960,68534980608,66078842880,63797346304,61266808832,59686985728,57822580736,56080838656,54464425984,52988575744,52291219456,102,250,2075,4520,5031,5357,5599,5770,5879,5976,6061,6143,6200,6259,6317,6388,6452,6472,8591,8443,6618,4173,3662,3336,3094,2923,2814,2717,2632,2550,2493,2434,2376,2305,2241,2221,14603,CURACAVI,1,265,7.44,152012.5614418351
13504,MARIA PINTO,13,2017,-71.21021529508383,-33.49778455362978,281947.91,13238,4599,2641963,1386820,178204,369338,501102,8252,1429.704,1591381.6,2762,17772179932,15844281344,11471288320,8877669376,7931561984,7390624768,7066237952,6839752192,6666856960,6521626112,6404521984,6304722944,6209110016,6154175488,6096606720,6052585984,6011012608,5972581376,5956601856,27,246,1613,1905,2051,2121,2155,2172,2185,2198,2209,2215,2220,2226,2231,2232,2236,2237,2735,2516,1149,857,711,641,607,590,577,564,553,547,542,536,531,530,526,525,14602,MARIA PINTO,1,264,10.8,90008.23723228995
13505,SAN PEDRO,13,2017,-71.45251508055804,-33.93133352486753,308365.13,9907,3144,1959568,534293,91597,132890,112630,17499,918.37891,1591381.6,1055,5668945135,4659462656,3240135936,2422534656,2164823296,2034430464,1977023616,1955628032,1942564480,1931769856,1924167040,1918167040,1912934400,1911328768,1909328768,1907397120,1907397120,1907397120,1907397120,42,130,590,688,723,759,766,768,769,771,771,773,773,773,774,774,774,774,1013,925,465,367,332,296,289,287,286,284,284,282,282,282,281,281,281,281,14604,SAN PEDRO,1,305,9.27,95882.35294117648
13601,TALAGANTE,13,2017,-70.89446358302064,-33.68158383251235,511388,72006,39521,8058643,3438175,1015981,791349,568045,7634,2671.4226,1591381.6,20326,405821303088,362641358848,327513931776,292884217856,263166083072,241946263552,228293558272,219008057344,211665371136,205560053760,200109965312,195337240576,190413766656,187422343168,183944134656,180663353344,177554194432,174595309568,173155008512,196,253,1157,5269,9050,12251,13735,14431,14920,15227,15573,15861,15981,16098,16185,16275,16327,16358,20130,20073,19169,15057,11276,8075,6591,5895,5406,5099,4753,4465,4345,4228,4141,4051,3999,3968,14501,TALAGANTE,1,304,3.71,216680.6163210957
13602,EL MONTE,13,2017,-71.03301808635791,-33.6673450349108,362835.63,37061,14011,4441451,2082547,267710,543364,223315,5510,3235.4253,1591381.6,9257,105706530351,93367353344,76378636288,60613427200,51129274368,47068413952,43897004032,41295548416,39150108672,37391183872,35876614144,34533031936,33146159104,32333770752,31430154240,30625116160,29903849472,29267136512,28975228928,97,285,1886,6025,6848,7192,7449,7638,7803,7905,7990,8079,8131,8191,8229,8278,8312,8326,9160,8972,7371,3232,2409,2065,1808,1619,1454,1352,1267,1178,1126,1066,1028,979,945,931,14503,EL MONTE,1,303,8.73,105743.851229754
13603,ISLA DE MAIPO,13,2017,-70.94615441629875,-33.7483628855684,298381.59,36747,13426,4496520,1993380,549136,429836,279840,7023,3061.0251,1591381.6,8990,163678141820,152469176320,137727885312,123253317632,110176739328,101644353536,96316841984,91839463424,88022532096,84706590720,81734000640,79068610560,76199419904,74449125376,72484298752,70652903424,68987289600,67454681088,66741067776,121,169,432,1516,4412,5063,5450,5741,5930,6109,6229,6366,6469,6548,6636,6697,6769,6801,8869,8821,8558,7474,4578,3927,3540,3249,3060,2881,2761,2624,2521,2442,2354,2293,2221,2189,14502,ISLA DE MAIPO,1,272,8.33,125746.1227681481
13604,PADRE HURTADO,13,2017,-70.87096532603159,-33.55728050094275,450771.03,58675,19734,6954499,3596221,683927,865611,573541,4567,5151.665,1591381.6,16038,316859818458,293930106880,263823687680,234587275264,209742594048,194597470208,183101947904,174584578048,167923744768,162651193344,158417960960,155224965120,152427823104,150675881984,148563984384,146517377024,144515629056,142550695936,141582352384,94,316,1266,6447,8814,10092,11480,12166,12887,13350,13937,14104,14141,14174,14201,14223,14243,14250,15944,15722,14772,9591,7224,5946,4558,3872,3151,2688,2101,1934,1897,1864,1837,1815,1795,1788,14505,PADRE HURTADO,1,289,8.779999999999999,136159.1072714183
13605,PENAFLOR,13,2017,-70.89363776119369,-33.61087566459327,431793.13,93397,36393,9399780,3530896,846154,695039,671526,3764,4567.1133,1591381.6,25799,437683243788,405716107264,358509641728,312072077312,272763961344,247360012288,228423712768,212365344768,198450790400,187223474176,178622513152,171923226624,165452201984,161898774528,158147887104,154811006976,151912742912,149309685760,148084015104,206,757,1313,7879,13395,15438,16607,17654,19315,20338,21082,21668,22105,22327,22537,22722,22834,22894,25593,25042,24486,17920,12404,10361,9192,8145,6484,5461,4717,4131,3694,3472,3262,3077,2965,2905,14504,PENAFLOR,1,288,4.89,149407.2186099506
14101,VALDIVIA,14,2017,-73.17053448846507,-39.818866725427,549118.38,171527,71029,24447856,12122769,3080161,2363118,1350009,7135,13104.663,1591381.6,50737,1565288112006,1296688218112,1212785885184,1129453715456,1050354384896,982751707136,929440595968,885729656832,850071060480,819371442176,792804065280,769916141568,746719150080,733393059840,718586642432,705483505664,693547368448,682784522240,677841076224,879,1012,1592,5541,12892,18852,23218,26558,28571,30652,32218,34129,35011,35985,36649,37210,37814,38094,49858,49725,49145,45196,37845,31885,27519,24179,22166,20085,18519,16608,15726,14752,14088,13527,12923,12643,10101,VALDIVIA,1,307,7.64,219328.1110129044
14102,CORRAL,14,2017,-73.37174182505876,-39.98873006405412,325625.63,5769,1440,1856441,197725,30973,83819,18319,143,1335.5236,1591381.6,1876,11854409102,7703634432,5064001536,3805881600,3255170816,2958685440,2770364160,2647041280,2566458368,2510897920,2470870528,2436142592,2402872320,2385287680,2365287680,2347562496,2335023104,2326761216,2323838208,84,592,1200,1385,1463,1511,1529,1548,1557,1564,1566,1570,1572,1572,1574,1577,1579,1580,1792,1284,676,491,413,365,347,328,319,312,310,306,304,304,302,299,297,296,10106,CORRAL,1,308,23.15,82252.96442687747
14103,LANCO,14,2017,-72.62134635598292,-39.51202749230826,328101.25,17936,6017,2788271,563785,123168,47585,104029,4701,3440.1248,1591381.6,4468,38068870545,28192649216,20745701376,14986637312,12807396352,11710532608,11052813312,10645670912,10359120896,10139368448,9966311424,9830887424,9702191104,9631963136,9553911808,9484625920,9424878592,9371875328,9347342336,155,354,2284,3201,3513,3681,3769,3812,3839,3858,3876,3886,3893,3898,3902,3908,3909,3911,4313,4114,2184,1267,955,787,699,656,629,610,592,582,575,570,566,560,559,557,10103,LANCO,1,309,19.18,122725.6097560976
14104,LOS LAGOS,14,2017,-72.55496523141899,-39.87827804744231,319224.72,22864,8053,3257614,1104109,352863,304430,108785,4980,3541.6335,1591381.6,4815,53585241349,42523672576,36047486976,30957580288,28175910912,26471763968,25347291136,24502319104,23838887936,23315892224,22886688768,22540173312,22217242624,22046345216,21855823872,21694941184,21551968256,21419317248,21358850048,185,499,1721,2508,2868,3065,3174,3247,3314,3350,3393,3433,3445,3458,3472,3477,3482,3487,4630,4316,3094,2307,1947,1750,1641,1568,1501,1465,1422,1382,1370,1357,1343,1338,1333,1328,10104,LOS LAGOS,1,310,15.49,103895.3653682115
14105,MAFIL,14,2017,-72.8635878407914,-39.69185592296801,372189.44,7458,2493,1620014,341355,146051,22269,71965,8143,936.72479,1591381.6,1564,16673147688,12375724032,9794428928,7968325632,7083642368,6442897920,6027437568,5722356224,5476140544,5259319296,5070344192,4907986432,4731859456,4626032640,4506293248,4396766208,4294372096,4196641024,4150444544,55,93,770,974,1095,1183,1218,1237,1251,1267,1275,1285,1290,1296,1299,1303,1306,1307,1509,1471,794,590,469,381,346,327,313,297,289,279,274,268,265,261,258,257,10107,MAFIL,1,311,12.56,65449.10179640719
14106,MARIQUINA,14,2017,-73.01691678861899,-39.5103882044391,370603.78,22654,6068,3062174,913390,326145,145893,117663,22228,3540.8203,1591381.6,5341,60956981546,46437847040,38622756864,34329378816,32693860352,31825405952,31285501952,30898112512,30623578112,30425985024,30274967552,30174574592,30098483200,30057746432,30015717376,29980833792,29951911936,29924542464,29911543808,456,1286,3368,4008,4246,4355,4414,4469,4488,4516,4539,4551,4555,4560,4562,4564,4565,4565,4885,4055,1973,1333,1095,986,927,872,853,825,802,790,786,781,779,777,776,776,10102,MARIQUINA,1,312,15.63,134324.3243243243
14107,PAILLACO,14,2017,-72.84312734850168,-40.07417245569977,335907.81,21029,6295,3098138,836123,269553,203294,111303,4530,4022.8477,1591381.6,4352,41364928414,29724190720,22658396160,17405804544,14230285312,12918651904,12122081280,11579044864,11186507776,10906813440,10696379392,10533176320,10385044480,10314494976,10244575232,10190166016,10146605056,10106605568,10087243776,144,631,1595,2896,3300,3471,3561,3625,3672,3699,3718,3739,3751,3760,3767,3771,3771,3772,4208,3721,2757,1456,1052,881,791,727,680,653,634,613,601,592,585,581,581,580,10110,PAILLACO,1,313,19.13,112596.5222516947
14108,PANGUIPULLI,14,2017,-72.02923657599371,-39.71479596677867,326125.34,36650,12516,7302018,3176682,518074,1717571,243555,7004,5387.5498,1591381.6,8789,139589985910,121879257088,110629314560,100774649856,93499899904,88910585856,86070689792,83913465856,82138677248,80600440832,79192326144,77889634304,76443525120,75546140672,74503462912,73521438720,72573157376,71663009792,71221321728,427,683,1861,3140,4428,4901,5160,5304,5391,5445,5499,5553,5582,5625,5644,5657,5682,5686,8362,8106,6928,5649,4361,3888,3629,3485,3398,3344,3290,3236,3207,3164,3145,3132,3107,3103,10108,PANGUIPULLI,1,314,14.7,153733.4055811433
14201,LA UNION,14,2017,-73.21968918980861,-40.20170057929715,350625.34,43671,13073,5821853,1957055,574886,443536,259315,4581,5830.0786,1591381.6,9937,182347570445,155212677120,138484350976,122959740928,112176021504,105383444480,100799758336,97422745600,94936776704,92908412928,91254259712,89874079744,88518025216,87745617920,86897639424,86148513792,85490327552,84898078720,84626300928,267,398,1707,4498,5892,6661,7234,7531,7728,7900,8019,8140,8194,8249,8301,8334,8369,8381,9670,9539,8230,5439,4045,3276,2703,2406,2209,2037,1918,1797,1743,1688,1636,1603,1568,1556,10109,LA UNION,1,315,13.35,126765.5940594059
14202,FUTRONO,14,2017,-72.11748823489913,-40.11948920506988,357915.31,16636,6142,2751873,749998,268062,126862,168775,4391,2340.6853,1591381.6,3792,65710708586,56056619008,51180068864,47142924288,44765982720,43049050112,41686671360,40526245888,39510007808,38640209920,37883465728,37197201408,36487610368,36052492288,35552727040,35095166976,34662424576,34264061952,34071588864,123,207,981,1615,1824,1960,2041,2119,2174,2221,2259,2301,2320,2343,2359,2373,2385,2390,3669,3585,2811,2177,1968,1832,1751,1673,1618,1571,1533,1491,1472,1449,1433,1419,1407,1402,10105,FUTRONO,1,316,14.07,132164.5663454411
14203,LAGO RANCO,14,2017,-72.16398484428728,-40.3741001412299,277900.28,10893,3318,2261450,467820,198449,43867,99176,4125,1592.5566,1591381.6,2044,41893713205,36738531328,34293909504,32334354432,30829912064,29627844608,28653828096,27875069952,27196071936,26599090176,26059249664,25570375680,25046792192,24718084096,24329267200,23957913600,23609894912,23276587008,23110588416,104,134,502,655,802,906,972,1017,1052,1075,1105,1124,1134,1144,1154,1165,1168,1168,1940,1910,1542,1389,1242,1138,1072,1027,992,969,939,920,910,900,890,879,876,876,10112,LAGO RANCO,1,317,14.62,116881.3559322034
14204,RIO BUENO,14,2017,-72.53472326199558,-40.49611894364607,325741.28,33010,11119,4624527,1633549,698777,251866,232148,5020,5426.8442,1591381.6,7713,92896545955,72382586880,59371282432,47895556096,39765946368,35729653760,33008326656,31089221632,29792145408,28778237952,27960776704,27311947776,26656415744,26270386176,25838589952,25459054592,25125836800,24839190528,24711954432,222,619,1537,4196,5262,5642,6074,6257,6373,6463,6532,6577,6599,6628,6648,6677,6698,6705,7491,7094,6176,3517,2451,2071,1639,1456,1340,1250,1181,1136,1114,1085,1065,1036,1015,1008,10111,RIO BUENO,1,318,16.44,116592.0899908173
15101,ARICA,15,2017,-69.97254748128744,-18.53171380777054,451004.81,243701,62114,30836689,15072579,2426740,3665793,907688,136606,20324.664,1591381.6,66131,1948364570561,1168547643392,1056099532800,945772429312,844388433920,762909360128,703857033216,663137484800,632358502400,608824459264,590930378752,577635221504,565358297088,558849261568,552215117824,546558148608,541531865088,537148456960,535145283584,1863,2810,4360,12157,24263,33002,41270,44417,48058,50630,52327,53961,54700,55367,55700,56012,56296,56413,64268,63321,61771,53974,41868,33129,24861,21714,18073,15501,13804,12170,11431,10764,10431,10119,9835,9718,1101,ARICA,1,319,8.34,216534.4893385355
15102,CAMARONES,15,2017,-69.71593342424771,-18.9370733222305,237871.8,783,624,1440730,239112,5222,1277,57979,153281,68.903999,1591381.6,829,7854426841,830804160,429717856,325541728,300575840,292452160,290209984,288209984,286209984,285965952,285965952,285965952,285965952,285965952,285965952,285965952,285965952,285965952,285965952,415,683,758,769,774,775,775,775,776,776,776,776,776,776,776,776,776,776,414,146,71,60,55,54,54,54,53,53,53,53,53,53,53,53,53,53,1106,CAMARONES,1,320,8.800000000000001,150000
15201,PUTRE,15,2017,-69.3114910896883,-18.42806830336466,374969.53,2090,266,1981350,278149,10456,47173,73665,131750,303.04999,1591381.6,1202,4969141810,2781530112,2216375296,2092878848,2052633728,2038461184,2029222912,2021222912,2014496640,2009361536,2006911360,2004911360,2002516992,2000911360,1998911360,1996911360,1994911360,1992911360,1991911296,469,974,1059,1078,1085,1086,1086,1087,1088,1089,1089,1089,1089,1089,1089,1089,1089,1089,733,228,143,124,117,116,116,115,114,113,113,113,113,113,113,113,113,113,1301,PUTRE,1,321,14.5,92777.77777777778
